Platform,Hotel Name,Price,city,Country,Hotel Star,Guest Rating,date,Checkout Date,Cleaned Name,airline,departure_time,arrival_time,duration,transit,price,origin,destination,seat_class,baggage
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Batik Air,14:10,15:40,1h 30m,0,2790193,SUB,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Batik Air,14:45,15:35,1h 50m,0,4630600,SIN,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Batik Air,15:40,17:00,1h 20m,0,1123700,SUB,HLP,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Batik Air,16:10,17:00,1h 50m,0,4630600,SIN,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Batik Air,18:40,20:00,1h 20m,0,1123700,SUB,HLP,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Batik Air,19:15,20:45,1h 30m,0,1774538,SUB,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Batik Air,21:25,22:15,1h 50m,0,4630600,SIN,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Batik Air,22:10,23:00,1h 50m,0,4630600,SIN,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Citilink,05:35,07:10,1h 35m,0,954300,SUB,CGK,Economy,15
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Citilink,07:35,09:10,1h 35m,0,1008200,SUB,CGK,Economy,15
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Citilink,09:20,10:55,1h 35m,0,1008200,SUB,CGK,Economy,15
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Citilink,12:35,14:10,1h 35m,0,1008200,SUB,CGK,Economy,15
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Citilink,14:10,15:45,1h 35m,0,1008200,SUB,CGK,Economy,15
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Citilink,18:50,20:15,1h 25m,0,1125000,SUB,HLP,Economy,15
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Citilink,20:50,22:25,1h 35m,0,929980,SUB,CGK,Economy,15
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Garuda Indonesia,06:55,07:55,2h 0m,0,2806458,SIN,CGK,Economy,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Garuda Indonesia,09:20,20:25,11h 5m,1,17716500,SUB,HLP,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Garuda Indonesia,15:15,16:45,1h 30m,0,1459800,SUB,HLP,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Garuda Indonesia,21:30,22:35,2h 5m,0,15015126,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Lion Air,07:40,09:10,1h 30m,0,850744,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Lion Air,11:00,12:30,1h 30m,0,903926,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Lion Air,13:30,15:00,1h 30m,0,850744,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Lion Air,20:00,21:30,1h 30m,0,799626,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Lion Air,21:00,22:30,1h 30m,0,799626,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Malaysia Airlines,06:00,10:10,5h 10m,1,6462000,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Malaysia Airlines,09:55,14:40,5h 45m,1,6462000,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Malaysia Airlines,11:05,14:40,4h 35m,1,6462000,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Malaysia Airlines,13:40,17:30,4h 50m,1,6462000,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Malaysia Airlines,17:25,23:40,7h 15m,1,6462000,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Malaysia Airlines,19:30,23:40,5h 10m,1,6462000,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Pelita Air,06:10,07:40,1h 30m,0,916558,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Pelita Air,09:00,10:35,1h 35m,0,1042800,SUB,CGK,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Pelita Air,10:50,12:25,1h 35m,0,1036200,SUB,CGK,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Pelita Air,11:40,12:25,1h 45m,0,1451819,SIN,CGK,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Pelita Air,13:25,14:55,1h 30m,0,1010000,SUB,CGK,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Pelita Air,18:25,20:00,1h 35m,0,1036200,SUB,CGK,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Singapore Airlines,06:50,07:35,1h 45m,0,12941606,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Singapore Airlines,17:20,18:05,1h 45m,0,30272700,SIN,CGK,First,50
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,Singapore Airlines,22:40,23:25,1h 45m,0,30272700,SIN,CGK,First,50
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-28,29/10/2025,avissa suites,TransNusa,15:30,16:15,1h 45m,0,1068000,SIN,CGK,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,05:00,06:20,1h 20m,0,2874752,SUB,HLP,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,05:05,06:35,1h 30m,0,982891,SUB,CGK,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,07:30,08:50,1h 20m,0,2754189,SUB,HLP,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,10:10,11:40,1h 30m,0,2752045,SUB,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,10:55,12:15,1h 20m,0,2754189,SUB,HLP,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,11:20,12:10,1h 50m,0,1985600,SIN,CGK,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,14:10,15:40,1h 30m,0,1809580,SUB,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,14:45,15:35,1h 50m,0,4630600,SIN,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,15:40,17:00,1h 20m,0,2754189,SUB,HLP,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,16:25,17:55,1h 30m,0,1809580,SUB,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,17:30,18:20,1h 50m,0,4630600,SIN,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,17:30,19:00,1h 30m,0,2752045,SUB,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,18:40,20:00,1h 20m,0,2754189,SUB,HLP,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,19:15,20:45,1h 30m,0,1740598,SUB,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,21:25,22:15,1h 50m,0,4630600,SIN,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Batik Air,22:10,23:00,1h 50m,0,4630600,SIN,CGK,Business,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Citilink,05:35,07:10,1h 35m,0,954749,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Citilink,10:10,11:00,1h 50m,0,1886112,SIN,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Garuda Indonesia,06:55,07:55,2h 0m,0,2806458,SIN,CGK,Economy,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Garuda Indonesia,09:35,10:35,2h 0m,0,3254365,SIN,CGK,Economy,30
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Garuda Indonesia,15:15,16:45,1h 30m,0,1386641,SUB,HLP,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Garuda Indonesia,21:30,22:35,2h 5m,0,11316693,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Lion Air,07:40,09:10,1h 30m,0,886458,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Lion Air,11:00,12:30,1h 30m,0,939965,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Lion Air,13:30,15:00,1h 30m,0,992274,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Lion Air,20:00,21:30,1h 30m,0,949780,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Lion Air,21:00,22:30,1h 30m,0,949780,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Pelita Air,06:10,07:40,1h 30m,0,910764,SUB,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Pelita Air,11:40,12:25,1h 45m,0,1575683,SIN,CGK,Economy,20
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Scoot,18:25,19:20,1h 55m,0,2090971,SIN,CGK,Economy,10
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,Singapore Airlines,06:50,07:35,1h 45m,0,14395083,SIN,CGK,Business,40
bookingcom,Avissa Suites,670212,jakarta,Indonesia,4,8.4,2025-10-31,01/11/2025,avissa suites,TransNusa,11:40,12:25,1h 45m,0,1644000,SIN,CGK,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Air China,09:30,00:15,15h 45m,1,53251600,SIN,CGK,Premium economy,5
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,AirAsia,11:50,12:35,1h 45m,0,923342,SIN,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,AirAsia,14:40,15:30,1h 50m,0,923342,SIN,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,AirAsia,20:00,20:45,1h 45m,0,1384500,SIN,CGK,Economy,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,05:00,06:20,1h 20m,0,2754189,SUB,HLP,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,05:05,06:35,1h 30m,0,1740598,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,08:30,10:00,1h 30m,0,2752045,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,10:10,11:40,1h 30m,0,3493500,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,10:55,12:15,1h 20m,0,2754189,SUB,HLP,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,11:20,12:10,1h 50m,0,1966900,SIN,CGK,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,11:35,12:55,1h 20m,0,1802380,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,11:35,12:55,1h 20m,0,2754189,SUB,HLP,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,14:10,15:40,1h 30m,0,2845200,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,14:45,15:35,1h 50m,0,1966900,SIN,CGK,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,15:40,17:00,1h 20m,0,1802380,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,15:40,17:00,1h 20m,0,2754189,SUB,HLP,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,16:25,17:55,1h 30m,0,2752045,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,17:10,23:10,7h 0m,1,4718700,SIN,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,17:30,18:20,1h 50m,0,1966900,SIN,CGK,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,17:30,19:00,1h 30m,0,2752045,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,18:40,20:00,1h 20m,0,1802380,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,18:40,20:00,1h 20m,0,2754189,SUB,HLP,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,19:15,20:45,1h 30m,0,1809600,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,21:25,22:15,1h 50m,0,1966900,SIN,CGK,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Batik Air,22:10,23:00,1h 50m,0,1667800,SIN,CGK,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Citilink,10:10,11:00,1h 50m,0,1384100,SIN,CGK,Economy,15
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Citilink,10:20,11:45,1h 25m,0,1008212,SUB,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Citilink,20:50,22:25,1h 35m,0,1008212,SUB,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Citilink,21:00,21:50,1h 50m,0,1572200,SIN,CGK,Economy,15
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,05:10,06:45,1h 35m,0,9743300,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,06:55,07:55,2h 0m,0,3254365,SIN,CGK,Economy,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,07:05,08:40,1h 35m,0,9743300,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,09:35,09:35,2h,0,1147976783,SIN,CGK,Premium economy,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,12:55,12:55,2h 05m,0,1147976783,SIN,CGK,Premium economy,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,14:35,16:10,1h 35m,0,9743300,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,15:15,16:45,1h 30m,0,1386641,SUB,HLP,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,15:30,16:30,2h 0m,0,15015126,SIN,CGK,Business,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,16:30,18:10,1h 40m,0,9743300,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,18:00,19:35,1h 35m,0,9743300,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,19:00,20:35,1h 35m,0,9743300,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,20:05,21:45,1h 40m,0,9743300,SUB,CGK,Business,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Garuda Indonesia,21:30,22:35,2h 5m,0,4508505,SIN,CGK,Economy,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Lion Air,07:40,09:10,1h 30m,0,992274,SUB,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Lion Air,11:00,12:30,1h 30m,0,886458,SUB,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Lion Air,13:30,15:00,1h 30m,0,939965,SUB,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Lion Air,20:00,21:30,1h 30m,0,861724,SUB,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Lion Air,21:00,22:30,1h 30m,0,861743,SUB,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Malaysia Airlines,06:00,11:15,6h 15m,1,6462000,SIN,CGK,Business,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Malaysia Airlines,09:55,14:40,5h 45m,1,6462000,SIN,CGK,Business,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Malaysia Airlines,11:05,10:10,24h 5m,1,2112700,SIN,CGK,Economy,25
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Malaysia Airlines,12:55,10:10,22h 15m,1,2112700,SIN,CGK,Economy,25
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Malaysia Airlines,13:40,17:30,4h 50m,1,6462000,SIN,CGK,Business,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Malaysia Airlines,16:35,14:40,23h 5m,1,2112700,SIN,CGK,Economy,25
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Malaysia Airlines,17:25,23:40,7h 15m,1,6462000,SIN,CGK,Business,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Malaysia Airlines,18:15,23:05,5h 50m,1,2104041,SIN,CGK,Economy,10
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Malaysia Airlines,19:30,23:40,5h 10m,1,6462000,SIN,CGK,Business,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Pelita Air,09:00,10:35,1h 35m,0,2559800,SUB,CGK,Premium economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Pelita Air,11:40,12:25,1h 45m,0,1428400,SIN,CGK,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Pelita Air,18:25,20:00,1h 35m,0,936500,SUB,CGK,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Scoot,07:55,08:50,1h 55m,0,2091700,SIN,CGK,Economy,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Scoot,18:25,19:20,1h 55m,0,2091700,SIN,CGK,Economy,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Scoot,20:25,21:25,2h 0m,0,2091700,SIN,CGK,Economy,30
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Singapore Airlines,06:50,07:35,1h 45m,0,11979167,SIN,CGK,Business,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Singapore Airlines,12:30,12:30,1h 50m,0,1248971808,SIN,CGK,Premium economy,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Singapore Airlines,15:15,15:15,1h 50m,0,1250663350,SIN,CGK,Premium economy,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Singapore Airlines,16:10,16:10,1h 55m,0,1250663350,SIN,CGK,Premium economy,40
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,Singapore Airlines,22:40,23:25,1h 45m,0,30272700,SIN,CGK,First,50
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,TransNusa,11:40,12:25,1h 45m,0,1372900,SIN,CGK,Economy,20
bookingcom,Ashley Tanah Abang,670212,jakarta,Indonesia,5,9.1,2025-10-27,28/10/2025,abang ashley tanah,TransNusa,15:30,16:15,1h 45m,0,1845500,SIN,CGK,Economy,20
